#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-c8da743b","Shall vs May mines: the gratuity-nomination rule's sub-rule (2){{c1::shall(family)/may(outsider)}}; the premature-retirement rule's sub-rule (2){{c2::may (discretionary notice)}}; the voluntary-retirement rule's sub-rule (1){{c3::may (servant's right)}}; the voluntary-retirement rule's sub-rule (2){{c4::auto-effective}}; the DR rule's sub-rule (1){{c5::may be granted}}; the interest rule's sub-rule (2){{c6::shall sanction}}.","<b>Rule:</b> Six verb-traps in one chain.<br><br><b>Hinglish:</b> Karna-hai/kar-sakte-ho ki chhah jaal.<br><br><b>Ref:</b> Rules 46, 42, 43, 52, 65; Rule 46(2); Rule 42(2); Rule 43(1); Rule 43(2); Rule 52(1); Rule 65(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Priority::High","Cloze"
"CCS21-06ad0f0f","Conduct vs Proceedings{{c1::conduct-route (President+UPSC, 15+15)}}vs{{c2::proceedings-route (3 authorities, UPSC only for President)}}.","<b>Rule:</b> Post-retirement finding vs pending/concluded proceedings.<br><br><b>Hinglish:</b> Acharan-Rashtrapati vs karyavahi-teen-adhikari.<br><br><b>Ref:</b> Rules 7, 8; Rule 7; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Priority::High","Cloze"
"CCS21-641c1929","Commercial Employment vs Foreign Government{{c1::commercial/Group-A/1-year/Form-1}}vs{{c2::foreign-govt/no-limit/no-Form}}.","<b>Rule:</b> Company vs country.<br><br><b>Hinglish:</b> Company-1saal-Form1 vs videsh-hamesha-binaForm.<br><br><b>Ref:</b> Rules 9, 10; Rule 9; Rule 10","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Priority::High","Cloze"
"CCS21-ac1f3053","Chapter X vs XI:{{c1::retirement (Forms 6-A/7, 8-mo/4-mo/2-mo clocks, forfeiture-mo audit)}}vs{{c2::death (Forms commercial-employment/foreign-government/qualifying-service, 1-mo/temporary-status-d clocks, 1-y audit, 7-d/6-mo bars)}}.","<b>Rule:</b> Slow-careful vs fast-compassionate.<br><br><b>Hinglish:</b> Retirement-dheere; maut-tez.<br><br><b>Ref:</b> Rules 53-70; 71-78; Rule 24; Rule 15; Rule 9; Rule 10; Rule 11","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Comparison Priority::High","Cloze"
"CCS21-4eb85ff1","Mnemonic bank: 3 authorities{{c1::P-S-C (President, Secretary, C&amp;AG)}}; 4 gratuity{{c2::S-R-D-Re}}; 5 death slabs{{c3::2-6-12-20-33}}; 3 FP gateways{{c4::1y/fit/post-retirement}}; 4 FP tiers{{c5::W-C-P-S}}; 5 age slabs{{c6::20-30-40-50-100}}; 5 interruptions{{c7::L-A-S-T-J (Leave, Absence-till-filled, Suspension, Transfer-public-interest, Joining)}}.","<b>Rule:</b> Seven mnemonics in one card.<br><br><b>Hinglish:</b> Saat ratta-mala ek card me.<br><br><b>Ref:</b> Rules 8, 3(o)/45, 45(1)(b), 50(1), 50(6), 44(6)/50(3), 27","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Mnemonic Synthesis Priority::High","Cloze"
"CCS21-78b0a0f2","Pension-computation decision tree: first,{{c1::QS? &lt;5 service-gratuity / 5–foreign-government near-miss / 10+ pension+gratuity}}→ second,{{c2::pay-base (emoluments vs average, more beneficial)}}→ third,{{c3::50% pension, 9K–125K}}→ fourth,{{c4::¼ retirement gratuity, 16.5×, 25L}}→ fifth,{{c5::3-mo rounding + 9y9m/4y9m}}→ sixth,{{c6::80+ additional 20–100}}→ seventh,{{c7::DR on top}}.","<b>Rule:</b> 7-node flowchart (emoluments, average-emoluments, pension, gratuity, DR).<br><br><b>Hinglish:</b> QS→vetan→pension→gratuity→gol→80+→DR — saat seedhi.<br><br><b>Ref:</b> Rules 31, 32, 44, 45, 52; Rule 10; Rule 31; Rule 32; Rule 44; Rule 45; Rule 52","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Flowchart Pension_Calculation Synthesis Priority::Critical","Cloze"
"CCS21-ea048467","first,{{c1::appointing authority?}}→ President-route{{c2::(President + UPSC)}}/ Secretary-route{{c3::(others, no UPSC)}}/ C&amp;AG-route{{c4::(IA&amp;AD, no UPSC)}}→ second,{{c5::order + pension-floor}}→ third,{{c6::appeal? none vs President / none-vs-President+UPSC per the proceedings rule's sub-rule the appellate clause}}.","<b>Rule:</b> 3-way determination + floor + appeal nodes.<br><br><b>Hinglish:</b> Niyukti→adhikari→farsh→appeal — 4 mod.<br><br><b>Ref:</b> Rule 8(1), 8(6A); Rule 8; Rule 44; Rule 8(6A)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Flowchart Synthesis Priority::High","Cloze"
"CCS21-5e06b4d3","nominee?{{c1::YES→pay nominee / predeceased→re-pool (the gratuity-distribution rule's sub-rule (2))}}→ NO→Group 1?{{c2::any survivor→ALL to Group 1}}→ empty?→Group 2{{c3::EQUAL shares (no intra-group order)}}→ murder-tainted?{{c4::murder-taint freeze}}→ none?{{c5::lapse (+ succession-cert rescue)}}.","<b>Rule:</b> 5-node distribution journey.<br><br><b>Hinglish:</b> Nominee→Group1→Group2→khoon→lapse.<br><br><b>Ref:</b> Rules 47, 48, 49; Rule 47; Rule 47(2); Rule 48; Rule 49","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Flowchart Synthesis Priority::High","Cloze"
"CCS21-8d5dd509","WORKED EXAMPLE 12 — Withholding authority: first, President-appointee, (b) HoO-appointee clerk, (c) IA&amp;AD auditor.","<b>Steps:</b> President + UPSC Secretary, no UPSC C&amp;AG, no UPSC (the proceedings rule's sub-rule post-2022).<br><br><b>Hinglish:</b> Bada-Rashtrapati, chhota-Secretary, audit-C&amp;AG.<br><br><b>Ref:</b> Rule 8(1); Example 12; Rule 8(a); Rule 8(b); Rule 8(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Worked_Example Scenario CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1","Basic"
"CCS21-fefb0c9e","WORKED EXAMPLE 13 — Appeal routes: President's order vs Secretary's order vs C&amp;AG's order.","<b>Steps:</b> President's → NO appeal; Secretary's/C&amp;AG's → appeal TO President + UPSC (the proceedings rulethe appellate clause).<br><br><b>Hinglish:</b> Rashtrapati-final; baaki-Rashtrapati-appeal+UPSC.<br><br><b>Ref:</b> Rule 8(6A); Example 13; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_6A Worked_Example CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_6A","Basic"
"CCS21-263e0be1","VOLATILE 4 — 7th CPC figures in rules (9K/75K/125K/20L): stable or volatile?","<b>Rule:</b> STATIC in rule text since 7th CPC; move only via Pay-Commission revision or amendment — treat as stable-until-8th-CPC; 8th CPC constituted Jan 2025, report awaited (no rule impact yet).<br><br><b>Hinglish:</b> Kitaabi-aankde sthir — 8th-CPC aaye tab dekhenge.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rules 44, 45, 50","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Priority::Medium","Basic"
"CCS21-95b060e7","VOLATILE 5 — 2024 amendment effective date: why flagged?","<b>Rule:</b> Clause says 'after 120 days from 16.07.2024' (≈13/14.11.2024); portals cite 13/14/16/19 Nov; spec cites 16.11.2024 — VERIFY Gazette; quote the CLAUSE, not a contested date.<br><br><b>Hinglish:</b> Tareekh-vivaad — '120-din' wali-dhara likho.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> G.S.R. 410(E) cl.1(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_410_E_2024 Timeline Priority::Critical","Basic"
"CCS21-ccf94993","CROSS-CUT 1 — Every 'whichever' in the Rules: list with provision + direction.","<b>Rule:</b> EARLIER: the preparation rule, the assessment rule's sub-rule. LATER: the missing-persons rule's sub-rule, the missing-persons rule's sub-rule, the provisional-pension rule's sub-rule, the pensioner-death rule's sub-rule. LATEST: the missing-persons rule's sub-rule, the payment rule's sub-rule. LESS: the family-pension rule's sub-rule. MORE BENEFICIAL: the average-emoluments rule, the invalid-pension rule's sub-rule.<br><br><b>Hinglish:</b> Pehle/Later/Latest/Kam/Faayda — paanch disha.<br><br><b>Ref:</b> Rule 56; Rule 69(1); Rule 51(2)(b); Rule 51(3); Rule 62(6)(a); Rule 79(3)(iv); Rule 51(1)(b); Rule 76(3)(e); Rule 50(2)(a)(iii); Rule 32; Rule 44; Rule 39(9)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Synthesis Priority::Critical","Basic"
"CCS21-4eb758b9","CROSS-CUT 2 — Every rounding in the Rules: service, money, DR, broken periods.","<b>Rule:</b> Service: the pension rule's sub-rule 3-mo; the pension rule's sub-rule 9y9m; the gratuity rule's sub-rule 3-mo/4y9m. Money: pension next-higher separate; pension broken; family-pension capped. DR: next rupee (OM). BARS: the voluntary-retirement rule 4th proviso (no rounding for 20y).<br><br><b>Hinglish:</b> Seva-gol, paisa-gol, DR-gol — 20-saal par gol-BAND.<br><br><b>Ref:</b> Rules 44, 45, 50, 43; Rule 44(9); Rule 44(10); Rule 50(4); Rule 44(7); Rule 44(8); Rule 45(4)(5)-(5); Rule 43","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Synthesis Priority::High","Basic"
"CCS21-bf06b6ca","CROSS-CUT 3 — Every interest clock: the interest rule (GPF, 2-mo pay), the missing-persons rule's sub-rule (8) (missing), the authorisation rule's sub-rule (1) (3-mo tripwire): unify the trigger logic.","<b>Rule:</b> All fire on ADMIN delay past a due date; servant-fault kills (the interest rule proviso); missing-persons route through interest machinery; Secy/JS sanctions; probe never blocks payout.<br><br><b>Hinglish:</b> Daftar-deri-byaaj; khud-galti-shunya; jaanch-na-roke-paisa.<br><br><b>Ref:</b> Rules 65, 51, 80; Rule 65; Rule 51(8); Rule 80(1); Rule 51; Rule 80","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Interest_On_Delay Synthesis Priority::High","Basic"
"CCS21-0256ff1e","CROSS-CUT 4 — The pension rule +45+46+47 death-gratuity pipeline: compute → nominate → distribute → police.","<b>Rule:</b> No — gratuity computes slab; gratuity adds DA; gratuity-nomination routes via nominee; gratuity-distribution ladders family; murder-taint freezes tainted; lapse unclaimed; death-intimation process; death-payment advances.<br><br><b>Hinglish:</b> Gino→nominee→parivaar→khoon/laavaaris→kagaz.<br><br><b>Ref:</b> Rules 45, 46, 47, 48, 49, 71-77; Rule 44; Rule 48; Rule 49; Rule 44(1)(b); Rule 45(1)(b); Rule 45(6); Rule 46; Rule 47; Rules 71-77","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Death_Gratuity Synthesis Priority::Critical","Basic"
"CCS21-5b08a1a5","CROSS-CUT 5 — Withholding/forfeiture universe: the conduct rule, the proceedings rule, the forfeiture rule, the resignation rule, the PSU-absorption rule's sub-rule (29)(c), the compulsory-retirement rule, the compassionate-allowance rule, the pension rule's sub-rule (5), the murder-taint rule: who loses what, who can rescue?","<b>Rule:</b> conduct withhold (President/Secy/C&amp;AG; floors the pension rule-min); forfeiture service (reinstatement rescue); PSU-absorption forfeits Govt benefits (Ministry reviews); compulsory-retirement bands 2/3-full; mercy ≤2/3; murder-taint freezes murder-share.<br><br><b>Hinglish:</b> Rok-zabt-bachao ka poora-naksha.<br><br><b>Ref:</b> Rule 7; Rule 8; Rule 24; Rule 26; Rule 37(29)(c); Rule 40; Rule 41; Rule 44(5); Rule 48; Rule 44; Rule 25; Rule 26(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Synthesis Priority::High","Basic"
"CCS21-50af306d","CROSS-CUT 6 — Deputation/absorption universe: the UN-deputation rule, the State-absorption rule, the corporate-absorption rule, the PSU-absorption rule, the AB-transfer rule, the deputation-cases rule, the death-deputation rule: sort by event.","<b>Rule:</b> International option; State absorption; PSU/body absorption; en-masse→PSU; en-masse→AB; retirement processing; death processing.<br><br><b>Hinglish:</b> Bahar-kaam ke saat-darwaze.<br><br><b>Ref:</b> Rules 29, 35-38, 64, 78; Rule 29; Rule 64; Rule 78","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Deputation Absorption Synthesis Priority::High","Basic"
"CCS21-d328c6d3","CROSS-CUT 7 — 'No rejection / deemed / presumed' safety-net universe: list all.","<b>Rule:</b> the military-counting rule's sub-rule condonation-deemed; the condonation rule's sub-rule auto-condonation; voluntary-retirement auto-effective; the calendar rule 2-mo deeming + unverifiable-deemed; the withholding rule's sub-rule silence-presumed-nil; deemed-retired; the record-verification rule's sub-rule (i) unverified-accepted; FP-settlement silence-deemed; the death-forwarding rule's sub-rule no-Form-4-veto; family-pension auto-ordinary.<br><br><b>Hinglish:</b> Muaafi-maano-mat-roko ka jaal.<br><br><b>Ref:</b> Rule 43(2); Rule 70(2); Rule 73(2)(b)(iv); Rule 50(2)(b); Rule 20(4); Rule 26(7); Rule 28(1); Rule 57; Rule 68(1)(c); Rule 77(vii); Rule 72(1)(b)(i); Rule 74(2); Rule 79(3)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Synthesis Priority::High","Basic"
"CCS21-c6132e53","CASE LAW 1 — Suraj Pratap Singh vs CMD BSNL (SLP 4817/2020, SC Order 09.01.2023): held what, amended what?","<b>Rule:</b> SC order drove G.S.R. 340(E)/2025 substituting the PSU-absorption rule's sub-rule (29) — PSU dismissal/removal forfeits Govt-service benefits too. Cite: PIB PR 27.05.2025.<br><br><b>Hinglish:</b> SC-ne-kaha, 2025-ne-likha — PSU-nikaasi-Sarkari-zabti.<br><br><b>Ref:</b> SLP 4817/2020; G.S.R. 340(E); Rule 37(29)(c); Rule 34(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Supreme_Court Case_Law Priority::High","Basic"
"CCS21-78b087df","PROVISION WALK Z1 — provision walk: title→applicability→definitions→transfer→routes→one-pension→conduct-hold→proceedings-hold→commercial→foreign.","<b>Rule:</b> Z1 chain proves no omission: provision title/date; the definition rule cut-off/exclusions/expl; the interpretation rule a–z + FR; the transfer-election rule 6-mo; time-computation routes; single-pension one; conduct; proceedings; commercial employment; foreign government.<br><br><b>Hinglish:</b> Z1-daud: naam-dayra-shabd-transfer-raste-ek-rok-permission.<br><br><b>Ref:</b> Rules 1-10","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Visual_Summary Priority::Medium","Basic"
"CCS21-a31bdd06","PROVISION WALK Z2 — The qualifying-service rule walk: charge→pay→State→PSU→temporary→probation→apprentice→contract→civil-return→military-return→leave→training→suspension→forfeit→reinstate→resign→interrupt→condone→depute→verify→pay→average.","<b>Rule:</b> Z2 chain: qualifying-service qs engine + emoluments pay engine, every rule touched.<br><br><b>Hinglish:</b> Z2-daud: seva-khata poora.<br><br><b>Ref:</b> Rules 11-32; Rules 11-30; Rules 31-32","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Visual_Summary Priority::Medium","Basic"
"CCS21-ad6ec69f","PROVISION WALK Z3 — The superannuation rule walk: superannuation→retiring→State-absorb→PSU-absorb→enmasse-PSU→enmasse-AB→invalid→compulsory→compassion→premature-30→voluntary-20→pension-amount→gratuity→nomination→distribute→murder→lapse→family-pension→missing→DR.","<b>Rule:</b> Z3 chain: 7 classes + premature-retirement/voluntary-retirement + amounts + gratuity-family + FP + DR.<br><br><b>Hinglish:</b> Z3-daud: varg-rashi-parivaar.<br><br><b>Ref:</b> Rules 33-52","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Visual_Summary Priority::Medium","Basic"
"CCS21-400a0394","PROVISION WALK Z4 — The Bhavishya rule walk: online→list→DoE→prep→verify-file→event-file→Form7→forward→prompt→provisional→PPO→depute-ret→interest→revise→dues→house→assess→notify→death-open→death-verify→death-settle→death-forward→death-provisional→death-PPO→death-dues→depute-death→recipient-exit→pay-chain→start→rupees→payday→satellites→interpret→relax→repeal.","<b>Rule:</b> Z4 chain: Ch X + XI + XII + XIII + XIV end-to-end, no rule skipped.<br><br><b>Hinglish:</b> Z4-daud: kagaz-maut-bhugtaan-samapan.<br><br><b>Ref:</b> Rules 53-87","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Visual_Summary Priority::Medium","Basic"
"CCS21-fda6cdd6","TABLE ROW — The definition rule exclusions: which exclusion sits between (d) CPF and (f) foreign-local recruit?{{c1::(e) AIS}}— and which is the ONLY row with an in-built exception?{{c2::(g) contract — 'unless contract provides otherwise'}}.","<b>Table:</b> 8-row exclusion table all 8 clauses; order probe + exception probe.<br><br><b>Hinglish:</b> CPF-AIS-foreign kram; chhoot-wali-pankti sirf-.<br><br><b>Ref:</b> Rule 2(a)-(h); Rule 2; Rule 2(g)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_02 Visual_Summary CCS_Pension::Rule_02 Priority::High","Cloze"
"CCS21-ce4dadaf","TABLE ROW — The definition rule's Explanations: Expl.{{c1::1}}= induction training; Expl.{{c2::4}}= temporary-status 50%; Expl.{{c3::5}}= NPS death/invalidation (39+50); Expl.{{c4::6}}= 1965 temporary-capacity rules.","<b>Table:</b> 6-row Explanations table (2 = other-scheme, 3 = catch-all order).<br><br><b>Hinglish:</b> 1-training, 4-aadha, 5-NPS, 6-1965.<br><br><b>Ref:</b> Rule 2 Expl.1-6","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_02 Visual_Summary CCS_Pension::Rule_02 Priority::Medium","Cloze"
"CCS21-924e7197","TABLE ROW — Conduct vs Proceedings: the conduct rule ={{c1::post-retirement conduct finding (serious crime/grave misconduct)}}; the proceedings rule ={{c2::departmental/judicial PROCEEDINGS (pending or concluded)}}.","<b>Table:</b> Trigger row of the 7-vs-8 table.<br><br><b>Hinglish:</b> 7-acharan, 8-karyavahi.<br><br><b>Ref:</b> Rule 7; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Rule_08 Visual_Summary Comparison CCS_Pension::Rule_07 Priority::High","Cloze"
"CCS21-0c39efd5","TABLE ROW — Conduct vs Proceedings: the conduct rule ={{c1::President only}}; the proceedings rule ={{c2::President / Secretary / C&amp;AG by appointing authority}}(2022).","<b>Table:</b> Authority row; pre-2022 the proceedings rule was also President-only (HISTORICAL).<br><br><b>Hinglish:</b> 7-ek, 8-teen.<br><br><b>Ref:</b> Rule 7; Rule 8(1); Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Rule_08 Visual_Summary Comparison CCS_Pension::Rule_07 Priority::High","Cloze"
"CCS21-f675ea33","TABLE ROW — Conduct vs Proceedings: the conduct rule ={{c1::UPSC always + 15+15-day notice}}; the proceedings rule ={{c2::UPSC only for President-route; notice per proceedings rules}}.","<b>Table:</b> Safeguards row.<br><br><b>Hinglish:</b> 7-UPSC-pakka-15+15; 8-UPSC-chuninda.<br><br><b>Ref:</b> Rule 7; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Rule_08 Visual_Summary Comparison CCS_Pension::Rule_07 Priority::High","Cloze"
"CCS21-5142c66b","TABLE ROW — Conduct vs Proceedings: proceedings floor ={{c1::minimum (2nd proviso)}}; proceedings appeal ={{c2::none vs President, else TO President + UPSC (the proceedings rule's sub-rule the appellate clause)}}.","<b>Table:</b> Floor/appeal row (the conduct rule's sub-rule: appeal lies to President + UPSC consult — verified).<br><br><b>Hinglish:</b> Farsh-9-hazar; appeal-Rashtrapati.<br><br><b>Ref:</b> Rule 8(1) 2nd proviso; Rule 8(6A); Rule 7; Rule 8; Rule 44; Rule 44(6A); Rule 7(7); Rule 8(7)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Rule_08_6A Visual_Summary CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1","Cloze"
"CCS21-16f5118c","TABLE ROW — Commercial Employment vs Foreign Government: the commercial-employment rule ={{c1::COMMERCIAL, Group A, 1-YEAR cooling}}; the foreign-government rule ={{c2::FOREIGN GOVT, NO time limit}}.","<b>Table:</b> Scope row of 9-vs-10.<br><br><b>Hinglish:</b> Company-1-saal vs videsh-hamesha.<br><br><b>Ref:</b> Rule 9; Rule 10","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Rule_10 Visual_Summary Comparison CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-65037871","TABLE ROW — Commercial Employment vs Foreign Government: the commercial-employment rule ={{c1::Form 1 + 30-day representation + that-spell's pension cut}}; the foreign-government rule ={{c2::NO Form + no pension for the spell (+ longer if directed)}}.","<b>Table:</b> Procedure row; the foreign-government rule's sub-rule: no pension for the spell (+ longer if directed) — verified.<br><br><b>Hinglish:</b> Form1-30din-katoti vs binaForm-dand.<br><br><b>Ref:</b> Rule 9; Rule 10; Rule 10(1); Rule 9(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Rule_10 Visual_Summary Comparison CCS_Pension::Rule_09 Priority::Medium","Cloze"
"CCS21-7129bc63","TABLE ROW — Chapter V count check: classes the superannuation rule ={{c1::7 pension classes}}(33, 34, 35, 36, 37, 38, 39) +{{c2::2 penalty/mercy satellites (40, 41)}}— total Chapter-V rules ={{c3::9 (33–41)}}.","<b>Table:</b> Footnote count row.<br><br><b>Hinglish:</b> Saat-varg do-upgrah.<br><br><b>Ref:</b> Rules 33-41","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Classes_Of_Pension Visual_Summary Priority::Medium","Cloze"
"CCS21-1afd6854","TABLE ROW — Four gratuity types: service{{c1::the pension rule}}; retirement{{c2::the gratuity rule}}; death{{c3::the gratuity rule}}; residuary{{c4::the gratuity rule}}— interpretation folds (ii)+(iii) as 'the gratuity rule's sub-rule (1) + the gratuity rule's sub-rule (3)' ={{c5::3 definition limbs, 4 live types}}.","<b>Table:</b> 4-type table + definition-reconciliation footnote.<br><br><b>Hinglish:</b> Paribhasha-3, prakaar-4.<br><br><b>Ref:</b> Rule 3(1)(o); Rule 45; Rule 44(2)(3)-(3); Rule 45(1)(a); Rule 45(1)(b); Rule 45(3); Rule 45(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_45 Gratuity Visual_Summary CCS_Pension::Rule_45 Priority::High","Cloze"
"CCS21-278b5f9c","TABLE ROW — Amendments master: 2022{{c1::770(E) 7.10.training/joining ON-publication: 8-rewrite + 5 riders}}; 2024{{c2::410(E) 16.7.forfeiture AFTER-120-days: Form-6-A + foreign-government provisions}}; 2025{{c3::340(E) 22.5.reinstatement ON-publication: the PSU-absorption rule's sub-rule (29)(c) forfeit + Explanation}}.","<b>Table:</b> 3-row amendments table.<br><br><b>Hinglish:</b> Adhikari-form-zabti.<br><br><b>Ref:</b> Three G.S.R.s; Rule 22; Rule 24; Rule 10; Rule 37(29)(c); Rule 25","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 GSR_410_E_2024 GSR_340_E_2025 Visual_Summary Amendment Priority::Critical","Cloze"
"CCS21-57a95465","TABLE ROW — Forms routing: death-gratuity claim{{c1::Form 9 (via Format 11)}}; family-pension claim{{c2::Form 10 (via Format 12)}}; PDA-level pensioner-death claim{{c3::Form 12 + DC + Format 9}}; no-FP-eligible →{{c4::Form 6 by gratuity-nominee / 6-A-instead (2024)}}.","<b>Table:</b> Claimant-routing rows.<br><br><b>Hinglish:</b> 9-gratuity, 10-pension, 12-PDA, 6-nominee.<br><br><b>Ref:</b> Rules 71, 79, 80","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Format Visual_Summary Priority::High","Cloze"
"CCS21-9a8f7eb6","TABLE ROW — Forms duality: Form 7{{c1::Part I HoO-build + Part II AO-audit (retirement)}}; Form 11{{c2::same I/II split (death)}}; Form 8{{c3::spouse-request (extended-family entry)}}; Form 13-vs-Format-13{{c4::sanction issues in FORMAT 13 (trap!)}}.","<b>Table:</b> Duality rows.<br><br><b>Hinglish:</b> 7-retire, 11-maut, 8-arzi, 13-Format.<br><br><b>Ref:</b> Rules 59-63, 74-76, 79","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Format Visual_Summary Exam_Trap Priority::High","Cloze"
"CCS21-9cc2f92c","TABLE ROW — Formats routing: Format 9{{c1::bank undertaking — folded INTO 6-A (retirement) but STANDALONE (death track)}}; Format 10{{c2::HoO→AO cover (dues-flag + 2024 enclosures 2/3/4)}}.","<b>Table:</b> Format 9/10 rows.<br><br><b>Hinglish:</b> 9-retire-sama-maut-alag; 10-lifafa.<br><br><b>Ref:</b> Rules 60, 63, 71, 74, 79","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Form_6A Visual_Summary Priority::High","Cloze"
"CCS21-6fa651d9","TABLE ROW — Formats trio: Format 11{{c1::INVITES gratuity claimants}}; Format 12{{c2::INVITES pension claimants}}; Format 13{{c3::SANCTIONS pension (unlisted names)}}; Format 8{{c4::INDEMNITY bond (missing)}}.","<b>Table:</b> qualifying-service/paid-service/State-transfer/proceedings rows.<br><br><b>Hinglish:</b> 11-bulaava, 12-bulaava, 13-manzoori, 8-bandh.<br><br><b>Ref:</b> Rules 71, 79; Rule 11; Rule 12; Rule 13; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Visual_Summary Priority::High","Cloze"
"CCS21-a3099d3e","TABLE ROW — Key deadlines (DAYS): 7d{{c1::the death-intimation rule's sub-rule (4)(c) + death-dues DoE}}; 10d{{c2::the retirement-list rule's sub-rule (3), the DoE-dues rule's sub-rule (3), the provisional-pension rule's sub-rule (4)-superannuation, the authorisation rule's sub-rule (3) CPAO}}; 14d{{c3::withholding NDC}}; 15d{{c4::the invalid-pension rule's sub-rule (3), retirement gates, the death-payment rule's sub-rule (1), the authorisation rule's sub-rule (4) PDA}}; 30d{{c5::the invalid-pension rule's sub-rule (4), the invalid-pension rule's sub-rule (7), the assessment rule's sub-rule (2)-other}}; 45d{{c6::the invalid-pension rule's sub-rule (8), the pension-payment rule's sub-rule (1)(b)}}.","<b>Table:</b> Day-chain rows 7→45.<br><br><b>Hinglish:</b> 7-10-14-15-30-45.<br><br><b>Ref:</b> Rule 71(4)(c); Rule 77; Rule 54(3); Rule 55(3); Rule 62(4); Rule 80(3); Rule 33; Rule 68; Rule 39(3); Rule 75(1); Rule 80(4); Rule 43; Rule 39(4); Rule 39(7); Rule 69(2); Rule 39(8); Rule 63(1)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Timeline Visual_Summary Threshold Priority::Critical","Cloze"
