#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-ce03ca1d,DRILL — Provision vs Contract Service: servant says 'department KNEW of my contract'. Counts?,"<b>Rule:</b> NO — contract-service turns on SANCTION (approval), not knowledge. Mere awareness is worth zero.<br><br><b>Hinglish:</b> Manzoori-haan-jaankari-na.<br><br><b>Ref:</b> Rule 18; Rule 18(R18)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_18 Exam_Trap CCS_Pension::Rule_18 Priority::High,Basic
CCS21-aadf466b,DRILL — The verification-timeline rule '18 years' = the qualifying-service rule '18 years'. Same unit?,"<b>Rule:</b> NO — the qualifying-service rule = 18 years of AGE (floor); the verification-timeline rule = 18 years of SERVICE (verification trigger). Same digits, different units.<br><br><b>Hinglish:</b> Umar-vs-naukri.<br><br><b>Ref:</b> Rule 11; Rule 30",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Near_Miss Exam_Trap Priority::High,Basic
CCS21-d0238656,AMEND-CONTRAST — Military Counting vs Military Counting,"<b>Rule:</b> Pre: 'was NOT required to be refunded'. Post: 'WAS TO BE REFUNDED'. One-word reversal, full-money consequence.<br><br><b>Hinglish:</b> Nahi-palata-haan.<br><br><b>Ref:</b> Rule 20 Expl.1(ii); Rule 20-2022; Rule 20-2022 Expl.1(ii)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension GSR_770_E_2022 Rule_20_Exp1_ii Reversal CCS_Pension::Rule_20 Priority::Low Category::Historical CCS_Pension::Rule_20_Exp1_ii,Basic
CCS21-8eca8d7b,RESOLVED — The State-transfer rule's Explanation 'proper permission' ={{c1::applied with previous State-Govt permission}}+{{c2::State relieving order records resignation-to-join-Govt with permission}}.,<b>Rule:</b> Same 2-limb documentary test as the single-pension rule Expl-1 and Expl. Old placeholder card replaced.<br><br><b>Hinglish:</b> Pehle-anumati-phir-aavedan — kagaz-par.<br><br><b>Ref:</b> Rule 13(2) Explanation; Rule 13; Rule 14; Rule 6,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_13 Bare_Text_Verified CCS_Pension::Rule_13 Priority::High,Cloze
CCS21-20b0a97f,The State-transfer rule's sub-rule (3): State-service pension liability on transfer/resignation-route is borne by{{c1::the Central Government}}—{{c2::NO proportionate recovery from the State}}.,<b>Rule:</b> Centre absorbs the full cost in both transfer and State-transfer resignation routes. Contrast the PSU-counting rule: ABs must DISCHARGE liability via lump sum.<br><br><b>Hinglish:</b> Rajya-seva-ka-bhaar-Kendra-par.<br><br><b>Ref:</b> Rule 13(3); Rule 13(1); Rule 13(2); Rule 14,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_13 Liability Bare_Text_Verified CCS_Pension::Rule_13 Priority::High,Cloze
CCS21-e84caf82,The PSU-counting rule's sub-rule (2): State-AB pension-liability discharge is binding via{{c1::reciprocal Centre-State arrangement}}; and PSU-counting bars{{c2::PSU/bank/FI service}}from QS entirely.,"<b>Rule:</b> enforces the PSU-counting rule against State ABs is an absolute exclusion — no counting route exists.<br><br><b>Hinglish:</b> Rajya-nikaay-parasparik; PSU-seva-bahar.<br><br><b>Ref:</b> Rule 14(2), (3); Rule 14(2); Rule 14(3); Rule 14(1)(c)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_14 Bare_Text_Verified CCS_Pension::Rule_14 Priority::Medium,Cloze
CCS21-f891e4b5,The civil-return rule's sub-rule (2)(iii) + the military-counting rule Expl-the civil-return rule: pension-equivalent-of-gratuity + commuted part taken in pay fixation is{{c1::SET OFF against retirement gratuity + commuted value}}; only the{{c2::balance refunded}}.,<b>Rule:</b> Set-off-first mechanics; pair with (i) no-refund of pre-employment pension + refund/set-off of pay-ignored element.<br><br><b>Hinglish:</b> Pehle-kaata-phir-lauta.<br><br><b>Ref:</b> Rule 19(2)(iii); Rule 20 Expl-1(iii); Rule 19(2); Rule 20; Rule 19(iii); Rule 19(ii),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_19 Rule_20 Refund Bare_Text_Verified CCS_Pension::Rule_19 Priority::High,Cloze
CCS21-7f997928,The civil-return rule's sub-rule (4) + the military-counting rule's sub-rule (3): re-employed refunder DIES before full refund — unrefunded amount{{c1::adjusted against death gratuity payable to family}}.,<b>Rule:</b> Death doesn't write off the debt; it migrates to the death-gratuity head. /: 36-instalment refund already carded.<br><br><b>Hinglish:</b> Adhoori-kisht-maut-par-mrityu-updaan-se.<br><br><b>Ref:</b> Rule 19(4); Rule 20(3); Rule 19(3); Rule 19(2),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_19 Rule_20 Refund Bare_Text_Verified CCS_Pension::Rule_19 Priority::High,Cloze
CCS21-2955faf5,The leave-counting rule's Explanation tail: NO service-book EOL entry (even late-allowed till 6 months pre-superannuation) → EOL{{c1::COUNTS as qualifying service}}.,<b>Rule:</b> Silence favours the servant — the default is counting; exclusion needs a definite entry. Deepens the existing leave-counting-Expl card.<br><br><b>Hinglish:</b> Entry-nahi to seva-gini.<br><br><b>Ref:</b> Rule 21 Explanation; Rule 21,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_21 Exam_Trap Bare_Text_Verified CCS_Pension::Rule_21 Priority::High,Cloze
CCS21-55e30a25,The resignation rule's sub-rule (4): station-change gap in a resignation move (≤ joining time) is covered by{{c1::leave due on relief date}}or{{c2::formal condonation for the uncovered part}}.,"<b>Rule:</b> Leave-first, condonation-second — mirrors its training/joining counterpart training-gap logic.<br><br><b>Hinglish:</b> Chhutti-pehle-maafi-baad.<br><br><b>Ref:</b> Rule 26(4); Rule 26(2); Rule 22(4)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Condonation Bare_Text_Verified CCS_Pension::Rule_26 Priority::Medium,Cloze
CCS21-5095bd82,"RESOLVED — The resignation rule's sub-rule (5) withdrawal needs (i){{c1::compelling reasons (no integrity taint) + material change}}; second,{{c2::clean interim conduct}}; third,{{c3::absence ≤90 days}}; fourth,{{c4::post/comparable post available}}.",<b>Rule:</b> All 4 + public-interest gate; resignation bars private/PSU-bound resignations. Old placeholder card replaced.<br><br><b>Hinglish:</b> Majboori-badalav-sadachar-nabbe-din-padd.<br><br><b>Ref:</b> Rule 26(5); Rule 26(6),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Bare_Text_Verified CCS_Pension::Rule_26 Priority::Critical,Cloze
CCS21-b4afa444,The resignation rule's sub-rule (7): withdrawal-and-resume order{{c1::DEEMED to condone the interruption}}— but the gap{{c2::does NOT count as QS}}.,"<b>Rule:</b> Condonation-without-counting: continuity revived, credit denied.<br><br><b>Hinglish:</b> Maafi-haan-ginti-naa.<br><br><b>Ref:</b> Rule 26(7)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Condonation Bare_Text_Verified CCS_Pension::Rule_26 Priority::High,Cloze
CCS21-3b47cb67,The resignation rule's sub-rule (8): resignation FOR Rule State-absorption/corporate-absorption absorption purposes{{c1::never forfeits}}past Government service.,<b>Rule:</b> Technical-resignation shield for the absorption pipeline.<br><br><b>Hinglish:</b> Samvilan-isteefa-surakshit.<br><br><b>Ref:</b> Rule 26(8); Rule 35; Rule 36,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Bare_Text_Verified CCS_Pension::Rule_26 Priority::Medium,Cloze
CCS21-b9587a71,RESOLVED — The UN-deputation rule: UN/IMF/IBRD/ADB/Commonwealth deputation — opt{{c1::(a) PAY contribution + COUNT service}}or{{c2::(b) SKIP + refund of any paid contribution}}.,"<b>Rule:</b> Binary, servant's choice-refund proviso prevents forfeiture of paid sums. Old placeholder card replaced.<br><br><b>Hinglish:</b> Videsh-pratiniyukti — do-ya-chhodo.<br><br><b>Ref:</b> Rule 29(a), (b); Rule 29; Rule 29(b)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_29 Deputation Bare_Text_Verified CCS_Pension::Rule_29 Priority::High,Cloze
CCS21-24426378,The verification-timeline rule's sub-rule (2): QS verification follows{{c1::the calendar rule's sub-rule (1)(a) procedure}}(HoO route).,<b>Rule:</b> The 18-year/5-year check borrows the retirement-stage verification machinery.<br><br><b>Hinglish:</b> Satyapan-vidhi-sattavan-se.<br><br><b>Ref:</b> Rule 30(2); Rule 57(1)(a),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_30 Bare_Text_Verified CCS_Pension::Rule_30 Priority::Medium,Cloze
CCS21-b790f8f1,The verification-timeline rule's sub-rule (3): transfer from temporary/closed/surplus post → verification{{c1::may be done WHENEVER the event occurs}}(no waiting for 18y/5y).,<b>Rule:</b> Event-triggered early verification; verification-timeline still makes it final (rule-change only).<br><br><b>Hinglish:</b> Vibhag-band to jaanch-turant.<br><br><b>Ref:</b> Rule 30(3); Rule 30(4),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_30 Bare_Text_Verified CCS_Pension::Rule_30 Priority::Medium,Cloze
CCS21-b3f938d9,State/AB service:{{c1::Central Govt BEARS State-service pension (no proportionate recovery — )}}; AB lump-sum valued via{{c2::1981 COMMUTATION TABLE ()}};{{c3::PSU/bank/FI service NEVER counts ()}}.,"<b>Rule:</b> Who-pays + how-valued + what-never-counts.<br><br><b>Hinglish:</b> Kendra-bhugte; sarani-moolya; PSU-bahar.<br><br><b>Ref:</b> Rules 13(3), 14(1)(d), 14(3); Rule 13(3); Rule 14(1)(d); Rule 14(3)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_13 Rule_14 QS Bare_Text_Verified CCS_Pension::Rule_13 Priority::High,Cloze
CCS21-28dc0179,The absence rule's sub-rule (1)all 3 clauses non-breaks:{{c1::authorised leave}};{{c2::unauthorised absence after leave till post filled}};{{c3::suspension + reinstatement/death/retirement}}.,"<b>Rule:</b> Leave, limbo-absence, suspension — service survives all three.<br><br><b>Hinglish:</b> Chhutti-gayabi-nilamban — seva-bachi.<br><br><b>Ref:</b> Rule 27(1)(a), (b), (c); Rule 27(1); Rule 27(a)-(c)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_27 Exception Mnemonic Priority::Critical CCS_Pension::Rule_27,Cloze
CCS21-d6535fa6,The absence rule's sub-rule (1)all 2 clauses non-breaks:{{c1::public-interest transfer to non-qualifying service}};{{c2::joining time}}. Anything else ={{c3::FORFEITURE of past service}}.,"<b>Rule:</b> Transfer + joining-time; the closed list — all else forfeits.<br><br><b>Hinglish:</b> Jan-hit-joining — baaki-zabt.<br><br><b>Ref:</b> Rule 27(1)(d), (e); Rule 27(1); Rule 27(d)-(e)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_27 Exception Mnemonic Priority::Critical CCS_Pension::Rule_27,Cloze
